data_file_name,lrecl,unit
RG335.BNTRK.BN53,50,"2nd Bn., 47th Infantry"
RG335.BNTRK.BN57,50,"6th Bn., 77th Artillery"
RG335.BNTRK.BN41,500,"1st Bn., 27nd Infantry"
RG335.BNTRK.BN17,500,"7th Bn., 9th Artillery"
RG335.BNTRK.BN28,500,"1st Bn., 27th Artillery"
RG335.BNTRK.BN30,500,"1st Bn., 11th Air Cavalry"
RG335.BNTRK.BN45,500,"6th Bn., 56th Artillery"
RG335.BNTRK.BN47,500,"2nd Bn., 4th Artillery"
RG335.BNTRK.BN48,500,"7th Bn., 8th Artillery"
RG335.BNTRK.BN49,500,"1st Bn., 16th Infantry"
RG335.BNTRK.BN50,500,"2nd Bn., 39th Infantry"
RG335.BNTRK.BN51,500,"3rd Bn., 39th Infantry"
RG335.BNTRK.BN54,500,"5th Bn., 60th Infantry"
RG335.BNTRK.BN56,500,"6th Bn., 15th Artillery"
RG335.BNTRK.BN58,500,"1st Bn., 83rd Artillery"
RG335.BNTRK.BN07A,600,"1st Bn., 5th Artillery"
RG335.BNTRK.BN16,600,"1st Bn., 8th Artillery"
RG335.BNTRK.BN20,600,"1st Bn., 4th Air Cavalry"
RG335.BNTRK.BN21,600,"2nd Bn., 14th Infantry"
RG335.BNTRK.BN22,600,"2nd Bn., 16th Infantry"
RG335.BNTRK.BN23,600,"1st Bn., 18th Infantry"
RG335.BNTRK.BN24,600,"2nd Bn., 18th Infantry"
RG335.BNTRK.BN26,600,"3rd Bn., 13th Artillery"
RG335.BNTRK.BN32,600,"3rd Bn., 22nd Infantry"
RG335.BNTRK.BN33,600,"4th Bn., 23rd Infantry"
RG335.BNTRK.BN34,600,"1st Bn., 26th Infantry"
RG335.BNTRK.BN36,600,"2nd Bn., 32nd Artillery"
RG335.BNTRK.BN37A,600,"2nd Bn., 33rd Artillery"
RG335.BNTRK.BN54A,600,"5th Bn., 60th Infantry Data File Name LRECL Unit"
RG335.BNTRK.BN16A,3000,"1st Bn., 8th Artillery"
RG335.BNTRK.BN10,3000,"3rd Bn. , 4th Cavalry Two versions of data for battalions 7, 16, 37, and 54 have been preserved. Both version have been preserved because of differences in record lengths between the files and the inability to determine whether the data files contain the same information. Note that in many cases data elements have been left blank where no data could be extracted from the input documents. It is unclear whether the data element operational control (OPCON) was ever used as an all printouts it appears blank. Another disparity noted was in the data for battalion 6. In the beginning of this data file, some records are apparently repeated twice. Finally, the second document data element (columns 37-38) appears to have been coded '99' in most cases. We do not have a code '99' in documentation received from the agency. Three separate record layouts have been prepared for files with record lenths of 50/3000, 500, and 600. Layouts for the two data files with record lengths of 3000 can be generated from the layout for the file with record length of 50. Records with a record length of 3000 contain the information of 60 records at a record length of 50. The agency provided record layout/coding form identifies records of 500 characters in length. This was directly used to generate the NARA record layout for records of that length. The record layout for records of 600 characters in length was prepared from the agency record layout/coding form with the addition of 5 entries. Data files with a record length of 50 have separate record for each entry, with the data element appearing in columns 19-20 (entry) identifying whether multiple entries were recorded for a particular date. In the case of data files with record lengths of 500 or 600, each record is for a particular date with multiple entries for that date identified by the 'entry' data element appearing in that record. Information from that entry appears immediately following the 'entry' data element. Table D-1. Agent Orange Study Battalions, by Type of Unit Table D-1. Agent Orange Study Battalions, by Type of Unit-Continued Battalion Battallon number Unit Major command number Unit Major command Infantry (n=27) 27. 8th Target Acquisition Battalion/25th Artillery Regiment/II Field Force 1. 1st Battalion/2nd Infantry Regiment/1st Brigade/1st Infantry Division 28. 1st Battalion/27th Artillery Regiment/23rd Artillery Group/ll Field Force 2. 2nd Battalion/2nd Infantry Regiment/3rd Brigade/1st Infantry Division 29. 6th Battalion/27th Artillery Regiment/23rd Artillery Group/II Field Force Archives 3. 2nd Battalion/3rd Infantry Regiment/199th Light Infantry Brigade 36. 2nd Battalion/32nd Artillery Regiment/23rd Artillery Group/ll Field Force 4. 1st'Battalion/5th Infantry Regiment/25th Infantry Division 37. 2nd Battalion/33 Artillery Regiment/DivArty/1st Infantry Division 11. 3rd Battalion/7th Infantry Regiment/199th Light Infantry Brigade 38. 2nd Battalion/35th Artillery Regiment/54th Artillery Group/ll Field Force 12. 4th Battalion/9th Infantry Regiment/1st Brigade/25th Infantry Division 39. 2nd Battalion/40th Artillery Regiment/199th Light Infantry Brigade 13. 2nd Battalion/12th Infantry Regiment/3rd Brigade/4th Infantry Division 45. 6th Battalion/56th Artillery Regiment/97th Artillery Group 14. 4th Battalion/12th Infantry Regiment/199th Light Infantry Brigade 46. 2nd Battalion/77th Artillery Regiment/4th Infantry Division (25th Infantry Division after 08-67) 21. 2nd Battalion/14th Infantry Regiment/25th Infantry Division 47. 2nd Battalion/4th Artillery Regiment/9th Infantry Division 22. 2nd Battalion/16th Infantry Regiment/1st Infantry Division 48. 7th Battalion/8th Artillery Regiment/54th Artillery Group/li Field Force 23. 1st Battalion/18th Infantry Regiment/1st Infantry Division 55. 2nd Battalion/11th Artillery Regiment/II Field Force 25. 2nd Battalion/18th Infantry Regiment/1st Infantry Division 56. 6th Battalion/15th Artillery Regiment/1st Infantry Division (23rd Artillery Group after 07-68) 31. 2nd Battalion/22nd Infantry Regiment/3rd Brigade/4th Infantry Division (25th Infantry Division after 08-67) 57. 6th Battalion/77th Artillery Regiment/II Field Force/25th Infantry Division (54th Artillery Group in 1968, 9th 32. 3rd Battalion/22nd Infantry Regiment/3rd Brigade/4th Infantry Division (25th Infantry Division after 08-67) Infantry Division after 07-68) 33. 4th Battalion/23rd Infantry Regiment/1st Brigade/25th Infantry Division 58. 1st Battalion/83rd Artillery Regiment/II Field Force/54th Artillery Group (108th Artillery Group after 03-68) 34. 1st Battalion/26th Infantry Regiment/1st Brigade/1st Infantry Division 59. 3rd Battalion/319th Artillery Regiment/173rd Airborne Brigade 41. 1st Battalion/27th Infantry Regiment/2nd Brigade/25th Infantry Division Armor and Cavalry (n=7) 42. 2nd Battalion/27th Infantry Regiment/2nd Brigade/25th Infantry Division 5. 2nd Battalion/34th Armor/25th Infantry Division 43. 1st Battalion/28th Infantry Regiment/1st Brigade/1st Infantry Division 10. 3rd Squadron/4th Cavalry Regiment/1st Infantry Division/25th Infantry Division 44. 2nd Battalion/28th Infantry Regiment/3rd Brigade/1st Infantry Division 20. 1st Squadron/4th Cavalry Regiment/1st Infantry Division/Troop D/1st Aviation Battalion 49. 1st Battalion/16th Infantry Regiment/3rd Brigade/1st Infantry Division (9th Infantry Division after 10-68) 30. 1st Squadron/11th Armored Cavalry Regiment 50. 2nd Battalion/39th Infantry Regiment/1st Brigade/9th Infantry Division 40. 3rd Squadron/11th Armored Cavalry Regiment 51. 3rd Battalion/39th Infantry Regiment/3rd Brigade/9th Infantry Division 63. 2nd Squadron/11th Armored Cavalry (Task Force OREGON from 05-67 to 09-67) 52. 4th Battalion/39th Infantry Regiment/1st Brigade (3rd Brigade from 02-68 to 11-68)/9th Infantry Division 64. 3rd Squadron/5th Cavalry/9th Infantry Division 53. 2nd Battalion/47th Infantry Regiment/2nd Brigade (1st Brigade from 06-67 to 05-68, 2nd Brigade from 06- 68 to 07-68, 3rd Brigade from 08-68 to 12-68)/9th Infantry Division Engineering (n=6) 54. 5th Battalion/60th Infantry Regiment/3rd Brigade/9th Infantry Division 15. 168th Engineer Battalion/79th Engineer Group 65. 2nd Battalion/60th Infantry Regiment/3rd Brigade (1st Brigade from 04-68 to 11-68, 3rd Brigade after 12- 25. 588th Engineer Battalion/79th Engineer Group 68)/9th Infantry Division 35. 1st Engineer Battalion/1st Infantry Division Artillery (n=25) 60. 15th Engineer Battalion/9th Infantry Division 6. 5th Battalion/2nd Artillery Regiment/II Field Force 61. 27th Engineer Battalion/79th Engineer Group (34th Engineer Group after 04-67, 45th Engineer Group after 04-68) 7. 1st Battalion/5th Artillery Regiment/DivArty/1st Infantry Division 62. 86th Engineer Battalion/79th Engineer Group (34th Engineer Group after 04-67, 45th Engineer Group after 8. 8th Battalion/6th Artillery Regiment/DivArty/1st Infantry Division 03-68) 9. 1st Battalion/7th Artillery Regiment/DivArty/1st Infantry Division 16. 1st Battalion/8th Artillery Regiment/DivArty/25th Infantry Division 17. 7th Battalion/9th Artillery Regiment/54th Artillery Group/II Field Force 18. 7th Battalion/11th Artillery Regiment/DivArty/25th Infantry Division 19. 2nd Battalion/13th Artillery Regiment/23rd Artillery Group/II Field Force 26. 3rd Battalion/13th Artillery Regiment/DivArty/25th Infantry Division"
RG335.BNTRK.BN01,50,"1st Bn., 2nd Infantry"
RG335.BNTRK.BN03,50,"2nd Bn., 3rd Infantry"
RG335.BNTRK.BN04,50,"1st Bn., 5th Infantry"
RG335.BNTRK.BN05,50,"2nd Bn., 34th Armor"
RG335.BNTRK.BN06,50,"5th Bn., 6th Artillery"
RG335.BNTRK.BN06G,50,"Gaps for 5th Bn., 6th Artillery"
RG335.BNTRK.BN07,50,"1st Bn., 5th Artillery"
RG335.BNTRK.BN08,50,"8th Bn., 6th Artillery"
RG335.BNTRK.BN09,50,"1st Bn., 7th Artillery"
RG335.BNTRK.BN10G,50,"Gaps for 3rd Bn., 4th Cavalry"
RG335.BNTRK.BN11,50,"3rd Bn., 7th Infantry"
RG335.BNTRK.BN12,50,"4th Bn., 9th Infantry"
RG335.BNTRK.BN13,50,"2nd Bn., 12th Infantry"
RG335.BNTRK.BN14,50,"4th Bn., 12th Infantry"
RG335.BNTRK.BN18,50,"7th Bn., 11th Artillery"
RG335.BNTRK.BN31,50,"2nd Bn., 22nd Infantry"
RG335.BNTRK.BN37,50,"2nd Bn., 33rd Artillery"
RG335.BNTRK.BN38,50,"2nd Bn., 35th Artillery"
RG335.BNTRK.BN39,50,"2nd Bn., 40th Artillery"
RG335.BNTRK.BN42,50,"2nd Bn., 27th Infantry"
RG335.BNTRK.BN43,50,"1st Bn., 28th Infantry"
RG335.BNTRK.BN44,50,"2nd Bn., 28th Infantry"
RG335.BNTRK.BN52,50,"4th Bn., 39th Infantry"
RG335.BNTRK.BN53,50,"2nd Bn., 47th Infantry"
RG335.BNTRK.BN57,50,"6th Bn., 77th Artillery"
RG335.BNTRK.BN41,500,"1st Bn., 27nd Infantry"
RG335.BNTRK.BN17,500,"7th Bn., 9th Artillery"
RG335.BNTRK.BN28,500,"1st Bn., 27th Artillery"
RG335.BNTRK.BN30,500,"1st Bn., 11th Air Cavalry"
RG335.BNTRK.BN45,500,"6th Bn., 56th Artillery"
RG335.BNTRK.BN47,500,"2nd Bn., 4th Artillery"
RG335.BNTRK.BN48,500,"7th Bn., 8th Artillery"
RG335.BNTRK.BN49,500,"1st Bn., 16th Infantry"
RG335.BNTRK.BN50,500,"2nd Bn., 39th Infantry"
RG335.BNTRK.BN51,500,"3rd Bn., 39th Infantry"
RG335.BNTRK.BN54,500,"5th Bn., 60th Infantry"
RG335.BNTRK.BN56,500,"6th Bn., 15th Artillery"
RG335.BNTRK.BN58,500,"1st Bn., 83rd Artillery"
RG335.BNTRK.BN07A,600,"1st Bn., 5th Artillery"
RG335.BNTRK.BN16,600,"1st Bn., 8th Artillery"
RG335.BNTRK.BN20,600,"1st Bn., 4th Air Cavalry"
RG335.BNTRK.BN21,600,"2nd Bn., 14th Infantry"
RG335.BNTRK.BN22,600,"2nd Bn., 16th Infantry"
RG335.BNTRK.BN23,600,"1st Bn., 18th Infantry"
RG335.BNTRK.BN24,600,"2nd Bn., 18th Infantry"
RG335.BNTRK.BN26,600,"3rd Bn., 13th Artillery"
RG335.BNTRK.BN32,600,"3rd Bn., 22nd Infantry"
RG335.BNTRK.BN33,600,"4th Bn., 23rd Infantry"
RG335.BNTRK.BN34,600,"1st Bn., 26th Infantry"
RG335.BNTRK.BN36,600,"2nd Bn., 32nd Artillery"
RG335.BNTRK.BN37A,600,"2nd Bn., 33rd Artillery"
RG335.BNTRK.BN54A,600,"5th Bn., 60th Infantry Data File Name LRECL Unit"
RG335.BNTRK.BN16A,3000,"1st Bn., 8th Artillery"
RG335.BNTRK.BN10,3000,"3rd Bn. , 4th Cavalry Two versions of data for battalions 7, 16, 37, and 54 have been preserved. Both version have been preserved because of differences in record lengths between the files and the inability to determine whether the data files contain the same information. Note that in many cases data elements have been left blank where no data could be extracted from the input documents. It is unclear whether the data element operational control (OPCON) was ever used as an all printouts it appears blank. Another disparity noted was in the data for battalion 6. In the beginning of this data file, some records are apparently repeated twice. Finally, the second document data element (columns 37-38) appears to have been coded '99' in most cases. We do not have a code '99' in documentation received from the agency. Three separate record layouts have been prepared for files with record lenths of 50/3000, 500, and 600. Layouts for the two data files with record lengths of 3000 can be generated from the layout for the file with record length of 50. Records with a record length of 3000 contain the information of 60 records at a record length of 50. The agency provided record layout/coding form identifies records of 500 characters in length. This was directly used to generate the NARA record layout for records of that length. The record layout for records of 600 characters in length was prepared from the agency record layout/coding form with the addition of 5 entries. Data files with a record length of 50 have separate record for each entry, with the data element appearing in columns 19-20 (entry) identifying whether multiple entries were recorded for a particular date. In the case of data files with record lengths of 500 or 600, each record is for a particular date with multiple entries for that date identified by the 'entry' data element appearing in that record. Information from that entry appears immediately following the 'entry' data element. Table D-1. Agent Orange Study Battalions, by Type of Unit Table D-1. Agent Orange Study Battalions, by Type of Unit-Continued Battalion Battallon number Unit Major command number Unit Major command Infantry (n=27) 27. 8th Target Acquisition Battalion/25th Artillery Regiment/II Field Force 1. 1st Battalion/2nd Infantry Regiment/1st Brigade/1st Infantry Division 28. 1st Battalion/27th Artillery Regiment/23rd Artillery Group/ll Field Force 2. 2nd Battalion/2nd Infantry Regiment/3rd Brigade/1st Infantry Division 29. 6th Battalion/27th Artillery Regiment/23rd Artillery Group/II Field Force Archives 3. 2nd Battalion/3rd Infantry Regiment/199th Light Infantry Brigade 36. 2nd Battalion/32nd Artillery Regiment/23rd Artillery Group/ll Field Force 4. 1st'Battalion/5th Infantry Regiment/25th Infantry Division 37. 2nd Battalion/33 Artillery Regiment/DivArty/1st Infantry Division 11. 3rd Battalion/7th Infantry Regiment/199th Light Infantry Brigade 38. 2nd Battalion/35th Artillery Regiment/54th Artillery Group/ll Field Force 12. 4th Battalion/9th Infantry Regiment/1st Brigade/25th Infantry Division 39. 2nd Battalion/40th Artillery Regiment/199th Light Infantry Brigade 13. 2nd Battalion/12th Infantry Regiment/3rd Brigade/4th Infantry Division 45. 6th Battalion/56th Artillery Regiment/97th Artillery Group 14. 4th Battalion/12th Infantry Regiment/199th Light Infantry Brigade 46. 2nd Battalion/77th Artillery Regiment/4th Infantry Division (25th Infantry Division after 08-67) 21. 2nd Battalion/14th Infantry Regiment/25th Infantry Division 47. 2nd Battalion/4th Artillery Regiment/9th Infantry Division 22. 2nd Battalion/16th Infantry Regiment/1st Infantry Division 48. 7th Battalion/8th Artillery Regiment/54th Artillery Group/li Field Force 23. 1st Battalion/18th Infantry Regiment/1st Infantry Division 55. 2nd Battalion/11th Artillery Regiment/II Field Force 25. 2nd Battalion/18th Infantry Regiment/1st Infantry Division 56. 6th Battalion/15th Artillery Regiment/1st Infantry Division (23rd Artillery Group after 07-68) 31. 2nd Battalion/22nd Infantry Regiment/3rd Brigade/4th Infantry Division (25th Infantry Division after 08-67) 57. 6th Battalion/77th Artillery Regiment/II Field Force/25th Infantry Division (54th Artillery Group in 1968, 9th 32. 3rd Battalion/22nd Infantry Regiment/3rd Brigade/4th Infantry Division (25th Infantry Division after 08-67) Infantry Division after 07-68) 33. 4th Battalion/23rd Infantry Regiment/1st Brigade/25th Infantry Division 58. 1st Battalion/83rd Artillery Regiment/II Field Force/54th Artillery Group (108th Artillery Group after 03-68) 34. 1st Battalion/26th Infantry Regiment/1st Brigade/1st Infantry Division 59. 3rd Battalion/319th Artillery Regiment/173rd Airborne Brigade 41. 1st Battalion/27th Infantry Regiment/2nd Brigade/25th Infantry Division Armor and Cavalry (n=7) 42. 2nd Battalion/27th Infantry Regiment/2nd Brigade/25th Infantry Division 5. 2nd Battalion/34th Armor/25th Infantry Division 43. 1st Battalion/28th Infantry Regiment/1st Brigade/1st Infantry Division 10. 3rd Squadron/4th Cavalry Regiment/1st Infantry Division/25th Infantry Division 44. 2nd Battalion/28th Infantry Regiment/3rd Brigade/1st Infantry Division 20. 1st Squadron/4th Cavalry Regiment/1st Infantry Division/Troop D/1st Aviation Battalion 49. 1st Battalion/16th Infantry Regiment/3rd Brigade/1st Infantry Division (9th Infantry Division after 10-68) 30. 1st Squadron/11th Armored Cavalry Regiment 50. 2nd Battalion/39th Infantry Regiment/1st Brigade/9th Infantry Division 40. 3rd Squadron/11th Armored Cavalry Regiment 51. 3rd Battalion/39th Infantry Regiment/3rd Brigade/9th Infantry Division 63. 2nd Squadron/11th Armored Cavalry (Task Force OREGON from 05-67 to 09-67) 52. 4th Battalion/39th Infantry Regiment/1st Brigade (3rd Brigade from 02-68 to 11-68)/9th Infantry Division 64. 3rd Squadron/5th Cavalry/9th Infantry Division 53. 2nd Battalion/47th Infantry Regiment/2nd Brigade (1st Brigade from 06-67 to 05-68, 2nd Brigade from 06- 68 to 07-68, 3rd Brigade from 08-68 to 12-68)/9th Infantry Division Engineering (n=6) 54. 5th Battalion/60th Infantry Regiment/3rd Brigade/9th Infantry Division 15. 168th Engineer Battalion/79th Engineer Group 65. 2nd Battalion/60th Infantry Regiment/3rd Brigade (1st Brigade from 04-68 to 11-68, 3rd Brigade after 12- 25. 588th Engineer Battalion/79th Engineer Group 68)/9th Infantry Division 35. 1st Engineer Battalion/1st Infantry Division Artillery (n=25) 60. 15th Engineer Battalion/9th Infantry Division 6. 5th Battalion/2nd Artillery Regiment/II Field Force 61. 27th Engineer Battalion/79th Engineer Group (34th Engineer Group after 04-67, 45th Engineer Group after 04-68) 7. 1st Battalion/5th Artillery Regiment/DivArty/1st Infantry Division 62. 86th Engineer Battalion/79th Engineer Group (34th Engineer Group after 04-67, 45th Engineer Group after 8. 8th Battalion/6th Artillery Regiment/DivArty/1st Infantry Division 03-68) 9. 1st Battalion/7th Artillery Regiment/DivArty/1st Infantry Division 16. 1st Battalion/8th Artillery Regiment/DivArty/25th Infantry Division 17. 7th Battalion/9th Artillery Regiment/54th Artillery Group/II Field Force 18. 7th Battalion/11th Artillery Regiment/DivArty/25th Infantry Division 19. 2nd Battalion/13th Artillery Regiment/23rd Artillery Group/II Field Force 26. 3rd Battalion/13th Artillery Regiment/DivArty/25th Infantry Division"
RG335.BNTRK.BN01,50,"1st Bn., 2nd Infantry"
RG335.BNTRK.BN03,50,"2nd Bn., 3rd Infantry"
RG335.BNTRK.BN04,50,"1st Bn., 5th Infantry"
RG335.BNTRK.BN05,50,"2nd Bn., 34th Armor"
RG335.BNTRK.BN06,50,"5th Bn., 6th Artillery"
RG335.BNTRK.BN06G,50,"Gaps for 5th Bn., 6th Artillery"
RG335.BNTRK.BN07,50,"1st Bn., 5th Artillery"
RG335.BNTRK.BN08,50,"8th Bn., 6th Artillery"
RG335.BNTRK.BN09,50,"1st Bn., 7th Artillery"
RG335.BNTRK.BN10G,50,"Gaps for 3rd Bn., 4th Cavalry"
RG335.BNTRK.BN11,50,"3rd Bn., 7th Infantry"
RG335.BNTRK.BN12,50,"4th Bn., 9th Infantry"
RG335.BNTRK.BN13,50,"2nd Bn., 12th Infantry"
RG335.BNTRK.BN14,50,"4th Bn., 12th Infantry"
RG335.BNTRK.BN18,50,"7th Bn., 11th Artillery"
RG335.BNTRK.BN31,50,"2nd Bn., 22nd Infantry"
RG335.BNTRK.BN37,50,"2nd Bn., 33rd Artillery"
RG335.BNTRK.BN38,50,"2nd Bn., 35th Artillery"
RG335.BNTRK.BN39,50,"2nd Bn., 40th Artillery"
RG335.BNTRK.BN42,50,"2nd Bn., 27th Infantry"
RG335.BNTRK.BN43,50,"1st Bn., 28th Infantry"
RG335.BNTRK.BN44,50,"2nd Bn., 28th Infantry"
RG335.BNTRK.BN52,50,"4th Bn., 39th Infantry"
RG335.BNTRK.BN53,50,"2nd Bn., 47th Infantry"
RG335.BNTRK.BN57,50,"6th Bn., 77th Artillery"
RG335.BNTRK.BN41,500,"1st Bn., 27nd Infantry"
RG335.BNTRK.BN17,500,"7th Bn., 9th Artillery"
RG335.BNTRK.BN28,500,"1st Bn., 27th Artillery"
RG335.BNTRK.BN30,500,"1st Bn., 11th Air Cavalry"
RG335.BNTRK.BN45,500,"6th Bn., 56th Artillery"
RG335.BNTRK.BN47,500,"2nd Bn., 4th Artillery"
RG335.BNTRK.BN48,500,"7th Bn., 8th Artillery"
RG335.BNTRK.BN49,500,"1st Bn., 16th Infantry"
RG335.BNTRK.BN50,500,"2nd Bn., 39th Infantry"
RG335.BNTRK.BN51,500,"3rd Bn., 39th Infantry"
RG335.BNTRK.BN54,500,"5th Bn., 60th Infantry"
RG335.BNTRK.BN56,500,"6th Bn., 15th Artillery"
RG335.BNTRK.BN58,500,"1st Bn., 83rd Artillery"
RG335.BNTRK.BN07A,600,"1st Bn., 5th Artillery"
RG335.BNTRK.BN16,600,"1st Bn., 8th Artillery"
RG335.BNTRK.BN20,600,"1st Bn., 4th Air Cavalry"
RG335.BNTRK.BN21,600,"2nd Bn., 14th Infantry"
RG335.BNTRK.BN22,600,"2nd Bn., 16th Infantry"
RG335.BNTRK.BN23,600,"1st Bn., 18th Infantry"
RG335.BNTRK.BN24,600,"2nd Bn., 18th Infantry"
RG335.BNTRK.BN26,600,"3rd Bn., 13th Artillery"
RG335.BNTRK.BN32,600,"3rd Bn., 22nd Infantry"
RG335.BNTRK.BN33,600,"4th Bn., 23rd Infantry"
RG335.BNTRK.BN34,600,"1st Bn., 26th Infantry"
RG335.BNTRK.BN36,600,"2nd Bn., 32nd Artillery"
RG335.BNTRK.BN37A,600,"2nd Bn., 33rd Artillery"
RG335.BNTRK.BN54A,600,"5th Bn., 60th Infantry Data File Name LRECL Unit"
RG335.BNTRK.BN16A,3000,"1st Bn., 8th Artillery"
